"","date","rain_mm_ES","rain_mm_MG","rain_mm_RJ","rain_mm_SP","rain_mm_DF","rain_mm_GO","rain_mm_MS","rain_mm_MT"
"4522",2012-09-22,1.84444444444444,3.18823529411765,10.7875,0.0866666666666667,19.2,5.4,0.696,6.1125
"4523",2012-09-23,0.422222222222222,1.49411764705882,0.3375,0.02,0,0.72,0.128,1.07096774193548
"4524",2012-09-24,0.15,1.4078431372549,0.1375,4.13333333333333,0,2.44,0.424,2.70967741935484
"4525",2012-09-25,1.95555555555556,4.29411764705882,3.325,14.5333333333333,0.2,13.22,26.016,9.74838709677419
"4526",2012-09-26,10.8666666666667,5.3921568627451,40.475,1.77333333333333,0.9,5.29,0.024,8.54375
"4527",2012-09-27,3.26666666666667,1.87058823529412,1.5125,0.253333333333333,1,0,0.008,0.025
"4528",2012-09-28,0,0.00784313725490197,0.4,0.04,0.1,0,0.024,0.025
"4529",2012-09-29,0.0222222222222222,0.00392156862745098,0.525,0,0,0,0.336,2.7375
"4530",2012-09-30,0.311111111111111,0,0.0125,0,0,0.263157894736842,0.024,3.85
"4531",2012-10-01,0.025,0,0.025,0.0133333333333333,0,0,0.08,2.2375
"4532",2012-10-02,0.025,0,0.025,0.329032258064516,0,0.0105263157894737,0.832,4.41875
"4533",2012-10-03,0,0,0.025,0,0,0,20.616,2.58125
"4534",2012-10-04,1.6,0.129411764705882,0.025,0.0133333333333333,0,0,1.976,4.68125
"4535",2012-10-05,4.175,0.203921568627451,0.0125,1.91034482758621,0,0,0.264,0.65625
"4536",2012-10-06,1.4,0.168627450980392,0,0.393333333333333,0,0,0.36,1.15
"4537",2012-10-07,2.85,0.0980392156862745,0.025,0.00645161290322581,0,0,0,1.23125
"4538",2012-10-08,4.45,0.427450980392157,0,0.0129032258064516,0,1.09473684210526,0,1.95625
"4539",2012-10-09,7.275,0.203921568627451,0,0.00645161290322581,4.2,3.30526315789474,1.128,2.6375
"4540",2012-10-10,0.55,0.450980392156863,0.0125,0.664516129032258,3.6,6.8421052631579,17.272,5.125
"4541",2012-10-11,0,0.125490196078431,2.7875,4.3,0,0.831578947368421,1.176,5.2875
"4542",2012-10-12,1.44444444444444,2.75686274509804,21.0125,7.84666666666667,0,3.51578947368421,1.072,2.68125
"4543",2012-10-13,4.48888888888889,7.46274509803922,10.2375,0.7,0.7,3.36842105263158,0,0.35625
"4544",2012-10-14,1.93333333333333,2.8156862745098,5.475,0.72,2.7,0.968421052631579,0,8.2
"4545",2012-10-15,0.0666666666666667,0.313725490196078,0.1375,0.0133333333333333,3.7,1.85263157894737,0.032,5.0258064516129
"4546",2012-10-16,0,0.4,0.0375,4.05161290322581,0,6.77894736842105,29.424,11.1935483870968
"4547",2012-10-17,1.15,3.084,0.05,9.28,55.3,8.92631578947368,0.024,6.91612903225806
"4548",2012-10-18,2.02222222222222,0.566037735849057,0.1375,0.0387096774193548,0.2,1.09473684210526,3.128,1.0258064516129
"4549",2012-10-19,0.375,3.45185185185185,0.8,0.341935483870968,0,1.16842105263158,8.592,0.954838709677419
"4550",2012-10-20,0.111111111111111,2.38518518518518,1.775,2.06,0.1,2.62105263157895,1.032,1.05625
"4551",2012-10-21,0.488888888888889,0.525925925925926,1.375,1.71612903225806,0,5.2,5.208,1.03125
"4552",2012-10-22,0.0222222222222222,1.66296296296296,3.7625,1.05161290322581,0,0.536842105263158,0.32,1.06875
"4553",2012-10-23,0.0222222222222222,2.08518518518519,5.6625,16.02,6,5.57894736842105,3.208,1.9125
"4554",2012-10-24,4.11111111111111,4.21481481481482,3.95,7.83448275862069,0,3.44210526315789,2.632,5.125
"4555",2012-10-25,0.288888888888889,0.240740740740741,0.1,1.29333333333333,0.3,0.915789473684211,0.472,1.475
"4556",2012-10-26,0,0.0407407407407407,0.0625,3.99333333333333,0,2.06315789473684,2.568,7.4875
"4557",2012-10-27,0,0.1,0.0125,1.77333333333333,0,1.26315789473684,0.056,3.125
"4558",2012-10-28,0.0222222222222222,0.285185185185185,0.0125,4.55333333333333,0,0.894736842105263,1.624,0.93125
"4559",2012-10-29,0.377777777777778,2.31851851851852,1.125,1.55333333333333,0,0,0.032,0.03125
"4560",2012-10-30,0,0.781481481481481,0,0.326666666666667,0,0,1.064,2.06875
"4561",2012-10-31,1.24444444444444,2.24444444444444,0.625,3.15333333333333,0.2,6.94736842105263,0.112,2.0875
"4562",2012-11-01,1.37777777777778,4.85555555555556,2.225,7.08666666666667,51.3,13.7444444444444,14.648,4.5
"4563",2012-11-02,3.15555555555556,12.562962962963,2.5875,1.78,1.2,5,5,3.70625
"4564",2012-11-03,7.42222222222222,13.6,1.9375,2.7448275862069,40.5,5.82222222222222,2.064,8.9625
"4565",2012-11-04,22.1111111111111,15.2518518518518,2.125,0.173333333333333,0.8,12.9,2.768,9.7375
"4566",2012-11-05,5.31111111111111,6.43333333333333,5.225,0.0133333333333333,4.5,3.65263157894737,6.024,9.05
"4567",2012-11-06,1.84444444444444,6.95925925925926,1.45,0.0933333333333334,35.7,11.9578947368421,4.328,15.1125
"4568",2012-11-07,37.6222222222222,6.37037037037037,1.35,1.01333333333333,1.3,3.8421052631579,6.144,3.925
"4569",2012-11-08,12.7111111111111,10.2037037037037,0.575,9.09655172413793,17,23.53,14.72,3.10625
"4570",2012-11-09,20.6,21.3407407407407,5.4875,27.5266666666667,10.2,24.28,5.608,5.7875
"4571",2012-11-10,11.2666666666667,13.2943396226415,10.4625,2.19333333333333,6.5,20.32,4.272,8.46875
"4572",2012-11-11,3.28888888888889,8.83396226415094,1.15,2.56666666666667,0.1,6.69,2.912,8.3125
"4573",2012-11-12,2.68888888888889,2.23396226415094,6.17333333333333,5.63333333333333,36.7,9.2,3.984,11.35
"4574",2012-11-13,27.0444444444444,14.822641509434,37.84,10.5266666666667,1.4,4.27,3.968,10.4375
"4575",2012-11-14,22.1777777777778,12.5283018867925,7.14666666666667,0.126666666666667,11.9,17.64,3.272,12.4625
"4576",2012-11-15,8.71111111111111,9.65283018867925,4.88,2.06896551724138,0,11.98,0.336,13.0516129032258
"4577",2012-11-16,13.4888888888889,12.0264150943396,7.10666666666667,0.32,0,4.79,0.08,5.4
"4578",2012-11-17,15.1333333333333,5.41132075471698,2.76,0.08,12.5,6.01,0,6.71875
"4579",2012-11-18,1.42222222222222,1.89811320754717,0.613333333333333,0.0133333333333333,0.3,7.89,1.112,1.7375
"4580",2012-11-19,1.93333333333333,2.46415094339623,0.0266666666666667,2.93333333333333,32.2,0.95,1.424,10.54375
"4581",2012-11-20,11.3333333333333,10.6716981132075,12.4666666666667,2.13333333333333,12.5,5.57,0.712,3.2375
"4582",2012-11-21,4.75555555555556,6.45283018867925,0.0666666666666667,0.04,8.2,3.47,0.496,3.14193548387097
"4583",2012-11-22,0,0.316981132075472,0.0533333333333333,0.0413793103448276,0.5,6.16,1.752,9.5875
"4584",2012-11-23,0.0222222222222222,1.30566037735849,0.0133333333333333,0.0533333333333333,7.8,2.65,8.392,9.425
"4585",2012-11-24,0,5.70188679245283,7.54666666666667,16.2466666666667,0.1,5.01,25.656,8.91875
"4586",2012-11-25,22.4444444444444,24.7735849056604,13.84,11.1333333333333,6.4,4.72,1.464,5.4625
"4587",2012-11-26,18.9111111111111,12.6867924528302,11.1066666666667,0.113333333333333,50.2,17.65,0.016,7.73939393939394
"4588",2012-11-27,6.42222222222222,10.4075471698113,18.84,3.64,3.6,6.9,0.968,7.35151515151515
"4589",2012-11-28,3.97777777777778,13.1481481481481,7.2,1.66,6.7,2.93,0.176,10.66875
"4590",2012-11-29,1.91111111111111,6.67407407407407,0.333333333333333,0.0733333333333333,1.2,1.3,14.568,4.75151515151515
"4591",2012-11-30,50.9555555555556,2.55555555555556,0.0666666666666667,7.04,1.7,3.58,17.536,8.83125
"4592",2012-12-01,13.9777777777778,2.47777777777778,1.14666666666667,4.91333333333333,0.6,2.9,1.13333333333333,2.84242424242424
"4593",2012-12-02,0.733333333333333,2.73703703703704,9.08,5.83333333333333,11.4,30.73,1.85833333333333,10.0848484848485
"4594",2012-12-03,0,4.32962962962963,7.09333333333333,9.04,3.8,3.31,1.288,7.00606060606061
"4595",2012-12-04,0.111111111111111,2.06666666666667,0.36,3.32666666666667,0.1,11.16,2.776,4.52727272727273
"4596",2012-12-05,0.288888888888889,0.988888888888889,0.04,3.37333333333333,4.8,1.48,1.384,8.67272727272727
"4597",2012-12-06,0.288888888888889,1.32962962962963,0.0133333333333333,5.38666666666667,0.5,1.67,0.361538461538462,8.27272727272727
"4598",2012-12-07,0.133333333333333,1.46296296296296,0.04,3.72666666666667,0,0.07,0.653846153846154,2.97575757575758
"4599",2012-12-08,0.0888888888888889,2.35094339622642,3.37333333333333,1,0,0.21,3.56923076923077,4.73333333333333
"4600",2012-12-09,7.11111111111111,8.14615384615385,3.14666666666667,5.62666666666667,6.6,6.52,6.06153846153846,3
"4601",2012-12-10,9.42222222222222,5.23461538461539,1.58666666666667,3.86666666666667,0.2,14.13,2.45384615384615,8.55757575757576
"4602",2012-12-11,3.15555555555556,6.07450980392157,1.74666666666667,5.27741935483871,25.7,5.31,2.18461538461538,3.98787878787879
"4603",2012-12-12,2.57777777777778,8.65882352941177,3.21333333333333,4.83333333333333,0.1,9.57,1.15384615384615,2.99393939393939
"4604",2012-12-13,0.222222222222222,8.26923076923077,9.2875,5.55483870967742,0,5.32,17.8230769230769,13.8242424242424
"4605",2012-12-14,0.0222222222222222,11.8235294117647,13.9625,22.3806451612903,23.6,9.35,1.87692307692308,13.5333333333333
"4606",2012-12-15,0.733333333333333,4.69411764705882,5.4,18.7161290322581,24.4,9.94,10.5,8.19393939393939
"4607",2012-12-16,0.2,5.87843137254902,6.92,12.7032258064516,3.2,7.39,13.8230769230769,6.3030303030303
"4608",2012-12-17,0.644444444444444,2.59607843137255,9.675,29.4193548387097,3.1,1.73,13.3923076923077,4.35
"4609",2012-12-18,1.71111111111111,1.08627450980392,0.175,1.04516129032258,0,1.06,2.82307692307692,1.40625
"4610",2012-12-19,1.8,5.30588235294118,6,8.27741935483871,0,3.4,1.59230769230769,4.26666666666667
"4611",2012-12-20,0,4.86666666666667,0.125,2.92258064516129,0,0.08,1.1,3.81212121212121
"4612",2012-12-21,0,4.48076923076923,2.4,4.05806451612903,0,2.56,2.52307692307692,2.52121212121212
"4613",2012-12-22,0.0444444444444444,1.14615384615385,1,6.29677419354839,0,1.12,4.89230769230769,3.7030303030303
"4614",2012-12-23,0,1.55384615384615,3.3,6.54193548387097,0.8,1.44,2.15384615384615,4.29090909090909
"4615",2012-12-24,1.33333333333333,0.157692307692308,0.0375,2.43870967741936,0,0.76,1.35384615384615,6.30909090909091
"4616",2012-12-25,0.0666666666666667,1.18846153846154,0.025,2.81935483870968,0.1,2.71,0.0769230769230769,2.8
"4617",2012-12-26,0,1.37647058823529,0.0125,4.70967741935484,3.9,5.66,1.08461538461538,2.98181818181818
"4618",2012-12-27,0,1.10980392156863,1.57333333333333,3.18064516129032,0.9,2.75,4.34615384615385,2.53939393939394
"4619",2012-12-28,1.26666666666667,5.04313725490196,0.285714285714286,13.4645161290323,9.7,9.53,10.4923076923077,12.7636363636364
"4620",2012-12-29,1.26666666666667,2.104,3.57333333333333,6.65806451612903,10.3,0.6,8.33846153846154,1.03636363636364
"4621",2012-12-30,0,4.22,7.98666666666667,11.9806451612903,2.7,1.44,10.3846153846154,3.11515151515152
"4622",2012-12-31,0.0222222222222222,1.988,2.06666666666667,9.98709677419355,0,1.95,2.45384615384615,7.42424242424242
"4623",2013-01-01,1.64444444444444,0.117647058823529,0.0285714285714286,8.18064516129032,0,1.47619047619048,11.768,8.76875
"4624",2013-01-02,0.0222222222222222,1.71372549019608,6.37142857142857,8.98,0,0.780952380952381,2.696,4.09375
"4625",2013-01-03,0,2.09019607843137,44.5428571428571,7.7741935483871,0.2,1.59047619047619,3.392,2.475
"4626",2013-01-04,0.333333333333333,3.632,14.1285714285714,2.86,0.3,3.62857142857143,5.04,5.78125
"4627",2013-01-05,0.0444444444444444,0.864,1.21428571428571,2.04666666666667,0.1,3.68571428571429,2.384,4.81875
"4628",2013-01-06,0.0222222222222222,1.38,0.0714285714285714,8.05333333333333,0,2.78095238095238,0.84,4.38125
"4629",2013-01-07,0,3.42,1.37142857142857,2.12,0.2,4.63809523809524,3.312,4.025
"4630",2013-01-08,0.488888888888889,4.648,3.81428571428571,12.0333333333333,24.9,7.5047619047619,4.856,5.65625
"4631",2013-01-09,0.222222222222222,10.368,2.9,13.7266666666667,5.1,8.99047619047619,34.728,10.79375
"4632",2013-01-10,0,12.392,17.5714285714286,16.56,38.5,11.9809523809524,7.592,21.89375
"4633",2013-01-11,3.11111111111111,22.792,20.8714285714286,1.55333333333333,11.1,26.1619047619048,2.792,18.3625
"4634",2013-01-12,9.37777777777778,7.988,5.37142857142857,15.64,21.5,21.6380952380952,4.784,28.16875
"4635",2013-01-13,1.75555555555556,7.976,2.71428571428571,26.6,2.5,11.7428571428571,3.712,22.05625
"4636",2013-01-14,0.288888888888889,7.2,13.2714285714286,19.5793103448276,17.4,14.2952380952381,3.44,14.01875
"4637",2013-01-15,4.93333333333333,7.464,10.9,9.54,21.5,14.4571428571429,5.968,6.68387096774194
"4638",2013-01-16,0.0666666666666667,10.776,4.88571428571429,25.2266666666667,54.3,32.247619047619,7.28,8.2
"4639",2013-01-17,19.3333333333333,14.416,23,4.73333333333333,18.2,11.8952380952381,3,2.5875
"4640",2013-01-18,49.0222222222222,5.692,15.6,0.32,0.1,0.638095238095238,4.52,2.51875
"4641",2013-01-19,14.2222222222222,7.7,5.3,4.56,7.6,6.39,1.192,4.2875
"4642",2013-01-20,25.5777777777778,18.88,14.4714285714286,0.933333333333333,5.9,10.38,2.376,15.5290322580645
"4643",2013-01-21,7.88888888888889,13.264,12.9142857142857,0.52,0.6,14.35,1.808,9.7483870967742
"4644",2013-01-22,2.93333333333333,4.51372549019608,9.64285714285714,0.173333333333333,5.9,6.64,6.112,7.07741935483871
"4645",2013-01-23,3.53333333333333,3.34117647058823,1.8,4.76,34.9,19.27,0.776,10.1354838709677
"4646",2013-01-24,0,6.40392156862745,0.157142857142857,0.426666666666667,6.9,12.88,0.84,11.658064516129
"4647",2013-01-25,0.155555555555556,8.73333333333333,0.642857142857143,9.49333333333333,11.6,9.22,7.08,12.3032258064516
"4648",2013-01-26,2.37777777777778,14.9686274509804,20,10.1133333333333,26.4,21.26,9.68,18.3096774193548
"4649",2013-01-27,18.2666666666667,13.4705882352941,24.8714285714286,2.22,16.8,8.13,0.776,6.63870967741935
"4650",2013-01-28,5.4,18.0274509803922,2.44285714285714,1.82666666666667,0.2,17.27,0.168,15.54375
"4651",2013-01-29,30.1555555555556,13.9686274509804,12.8142857142857,1.38,15.9,15.35,0.12,15.8967741935484
"4652",2013-01-30,10.6222222222222,11.3607843137255,7.6,3.69333333333333,4.8,22.06,2.232,13.8064516129032
"4653",2013-01-31,9.17777777777778,12.643137254902,4.57142857142857,8.04666666666667,8.2,10.22,7.768,14.7225806451613
"4654",2013-02-01,1.91111111111111,5.96470588235294,10.7428571428571,11.2206896551724,33.4,11.1,4.74615384615385,29.0206896551724
"4655",2013-02-02,0.0888888888888889,9.96470588235294,3.38571428571429,6.37931034482759,2.5,5.97,0.976923076923077,6.95862068965517
"4656",2013-02-03,0,3.3843137254902,4.54285714285714,18.3714285714286,0.7,7.12,14.0076923076923,11.0758620689655
"4657",2013-02-04,0.511111111111111,7.48235294117647,11.1142857142857,10.5448275862069,0,5.09,4.87692307692308,19.9931034482759
"4658",2013-02-05,6.77777777777778,7.59607843137255,14.3857142857143,3.82758620689655,15,5.34,0.284615384615385,6.93793103448276
"4659",2013-02-06,8.11111111111111,12.3725490196078,9.11428571428571,4.48275862068966,1.5,4.47,5.00769230769231,13.0137931034483
"4660",2013-02-07,3.93333333333333,6.0235294117647,13.9571428571429,12.6965517241379,0,6.64,8.96153846153846,13.7862068965517
"4661",2013-02-08,0.733333333333333,2.16078431372549,0.157142857142857,16.2137931034483,1.4,12.77,17.0153846153846,21.8
"4662",2013-02-09,0.0444444444444444,2.9843137254902,0.528571428571429,10.9793103448276,0,9.84,9.84615384615385,16.5172413793103
"4663",2013-02-10,0.0222222222222222,2.49019607843137,0.0571428571428571,5.60714285714286,0.2,0.74,2.03846153846154,4.39310344827586
"4664",2013-02-11,0.0222222222222222,1.25882352941176,0.385714285714286,3.48275862068966,0,1.34,6.5,1.89285714285714
"4665",2013-02-12,0,0.101960784313726,0.0857142857142857,2.26206896551724,0,0.25,4.53076923076923,9.16428571428571
"4666",2013-02-13,0.0222222222222222,0.294117647058824,0.128571428571429,4.69655172413793,0,0.01,7.85384615384615,2.50344827586207
"4667",2013-02-14,0,0.27843137254902,0.357142857142857,5.21379310344828,0,0.06,4.75384615384615,4.44827586206897
"4668",2013-02-15,0.0222222222222222,1.2,0.157142857142857,3.92413793103448,0,1.14,5.35384615384615,3.46896551724138
"4669",2013-02-16,0.0444444444444444,0.568627450980392,0.614285714285714,1.51034482758621,0,0.95,0.946153846153846,4.33103448275862
"4670",2013-02-17,0.0222222222222222,0.0784313725490196,1.12857142857143,5.55172413793103,0,1.62,0.6,2.78620689655172
"4671",2013-02-18,0.222222222222222,1.3,0.0571428571428571,3.64137931034483,0.1,3.7,9.59230769230769,3.49655172413793
"4672",2013-02-19,0.444444444444444,1.29230769230769,0.342857142857143,7.92666666666667,0,1.1,5.46153846153846,5.6551724137931
"4673",2013-02-20,1.84444444444444,0.928301886792452,0.0857142857142857,3.66,0,1.29,6.93076923076923,3.42758620689655
"4674",2013-02-21,0.555555555555556,0.373584905660377,0.285714285714286,2.84,0,0.32,7.54615384615385,6.6
"4675",2013-02-22,0.0666666666666667,2.05660377358491,0.842857142857143,8.40666666666667,0,2.89,5.13846153846154,2.26896551724138
"4676",2013-02-23,1.02222222222222,3.70566037735849,1.52857142857143,10.5379310344828,0,2.87,5.37692307692308,9.02068965517241
"4677",2013-02-24,1.75555555555556,1.31320754716981,0.0857142857142857,2.67333333333333,12.5,9.2,2.47692307692308,23.9793103448276
"4678",2013-02-25,0.0666666666666667,1.64528301886792,0.0285714285714286,2.83333333333333,48.8,6.21,2.63846153846154,4.46896551724138
"4679",2013-02-26,0,3.36981132075472,11.7714285714286,8.39333333333333,11.7,3.37,11.0384615384615,6.29655172413793
"4680",2013-02-27,5.02222222222222,9.15094339622642,12.8571428571429,6.35862068965517,12.8,2.89,3.61538461538462,6.62758620689655
"4681",2013-02-28,15.0666666666667,6.49811320754717,3.71428571428571,2.44,2.2,5.2,6.73076923076923,12.7241379310345
"4682",2013-03-01,29.7777777777778,16.3807692307692,15,3.22068965517241,1.5,8.41052631578947,6.944,16.08
"4683",2013-03-02,20.5111111111111,6.67692307692308,5.04,0.993103448275862,11.2,7.43157894736842,1.256,6.57931034482759
"4684",2013-03-03,2.24444444444444,2.08076923076923,3.30666666666667,2.53103448275862,20.1,4.69473684210526,5.024,13.88
"4685",2013-03-04,0.466666666666667,1.02692307692308,3.85333333333333,0.793103448275862,0,0.926315789473684,2.4,3.36666666666667
"4686",2013-03-05,0.0222222222222222,2.86923076923077,9.54666666666667,3.2,0.4,4.12631578947368,3.104,3.06666666666667
"4687",2013-03-06,0.0444444444444444,1.64705882352941,5.90666666666667,5.74285714285714,1.1,0.48421052631579,1.936,2.49032258064516
"4688",2013-03-07,3.86666666666667,3.54901960784314,3,4.09285714285714,0.6,7.10526315789474,3.352,9.32258064516129
"4689",2013-03-08,0,2.65490196078431,0.773333333333333,3.77931034482759,2,2.17894736842105,2.488,9.62666666666667
"4690",2013-03-09,0,1.0156862745098,4.88,8.60689655172414,0,2.97894736842105,1.696,1.99333333333333
"4691",2013-03-10,0.333333333333333,4.27058823529412,6.46666666666667,10.8,0.1,0.778947368421053,0.208,1.08
"4692",2013-03-11,4.22222222222222,5.83529411764706,5.02666666666667,10.4266666666667,2.6,5.12631578947368,2.448,2.36
"4693",2013-03-12,3.6,6.43529411764706,3.64,8.08965517241379,0,0.88421052631579,2.4,3.41333333333333
"4694",2013-03-13,0.355555555555556,8.216,8.90666666666667,11.0758620689655,11.4,2.8,11.168,6.02666666666667
"4695",2013-03-14,14.4,8.728,8.98666666666667,7.32857142857143,0,14.2736842105263,9.592,7.96666666666667
"4696",2013-03-15,16.8,4.552,1.69333333333333,5.96551724137931,14.5,1.89473684210526,5.064,8.68
"4697",2013-03-16,2.6,0.812,1.81333333333333,11.6785714285714,0.1,5.93684210526316,20.864,11.648275862069
"4698",2013-03-17,0.0888888888888889,1.512,19.0933333333333,10.6357142857143,0,5.12631578947368,7.232,6.11034482758621
"4699",2013-03-18,13.4666666666667,4.388,70.9333333333333,3.35862068965517,0,3.82105263157895,25.872,17.5172413793103
"4700",2013-03-19,53.3777777777778,3.98,4.18666666666667,4.06206896551724,2.4,15.0736842105263,8.08,18.9172413793103
"4701",2013-03-20,16.6888888888889,2.25490196078431,0.693333333333333,6.88571428571429,16.7,15.1473684210526,22.664,15.2413793103448
"4702",2013-03-21,0.422222222222222,7.19615384615385,1.77333333333333,27.9931034482759,20.6,14.4736842105263,5.696,8.15862068965517
"4703",2013-03-22,0,6.90769230769231,6.36,1.68275862068966,12.8,7.5578947368421,4.52,15.7172413793103
"4704",2013-03-23,0.155555555555556,7.31923076923077,15.0133333333333,3.3448275862069,7.8,11.5473684210526,2.744,6.86896551724138
"4705",2013-03-24,3.11111111111111,4.16923076923077,8.85333333333333,4.71034482758621,1.5,5.32631578947368,6.728,13.3103448275862
"4706",2013-03-25,2.77777777777778,11.3461538461538,3.18666666666667,3.28275862068966,11.6,18.36,6.536,11.9655172413793
"4707",2013-03-26,1.22222222222222,7.59615384615385,6.16,17.0620689655172,8.2,19,7.672,13.7172413793103
"4708",2013-03-27,1.02222222222222,13.9346153846154,22.6,2.99310344827586,4.9,4.6,0.008,6.69655172413793
"4709",2013-03-28,7.51111111111111,6.04615384615385,1.02666666666667,0.0344827586206897,0,3.78,0.008,8.01379310344828
"4710",2013-03-29,5.73333333333333,3.85,1.73333333333333,0.758620689655172,23.6,4.1,0.232,3.97777777777778
"4711",2013-03-30,11.5555555555556,3.75769230769231,7.77333333333333,0.703448275862069,11.8,15.03,0.096,5.4
"4712",2013-03-31,1.55555555555556,3.09615384615385,1.01333333333333,0.310344827586207,1.3,2.02,0.424,5.8962962962963
"4713",2013-04-01,0.0888888888888889,0.733333333333333,0.0533333333333333,0.192307692307692,0,0.210526315789474,0.192307692307692,4.64827586206897
"4714",2013-04-02,1.62222222222222,3.71372549019608,4.94666666666667,20.8153846153846,2,0.652631578947368,21.5615384615385,1.4
"4715",2013-04-03,3.68888888888889,4.03921568627451,17.4,2.2,0,3.49473684210526,24.832,5.21379310344828
"4716",2013-04-04,8.11111111111111,2.87450980392157,1.71428571428571,3.06923076923077,4.7,5.8,7.376,7.84
"4717",2013-04-05,0.0444444444444444,10.2392156862745,6.74285714285714,26.9538461538462,3.8,5.36842105263158,17.368,2.08275862068966
"4718",2013-04-06,2.26666666666667,4.10980392156863,0.0285714285714286,4.14074074074074,12.7,3.42105263157895,17.152,3.95862068965517
"4719",2013-04-07,3.66666666666667,6.15686274509804,2.1,2.01538461538462,7.1,11.5684210526316,28.712,8.68965517241379
"4720",2013-04-08,27.4888888888889,10.6705882352941,7.9,3.35384615384615,17.4,3.71578947368421,1.72,6.35862068965517
"4721",2013-04-09,10.5555555555556,7.71372549019608,2.92857142857143,0.330769230769231,0.1,4.83157894736842,2.51538461538462,5.62758620689655
"4722",2013-04-10,8.24444444444445,10.6509803921569,1.24285714285714,1.56923076923077,20.6,27.8210526315789,6.70769230769231,5.93793103448276
"4723",2013-04-11,5.35,11.3098039215686,0.842857142857143,1.13846153846154,2.4,3.71578947368421,0.461538461538461,5.68275862068965
"4724",2013-04-12,0.575,2.26274509803922,0.0285714285714286,3.43846153846154,0,3.37894736842105,9.97692307692308,6.82758620689655
"4725",2013-04-13,0,12.6745098039216,4.41428571428571,29.8076923076923,1.3,9.33684210526316,22.6538461538462,12.5172413793103
"4726",2013-04-14,2.97777777777778,1.51764705882353,22.7428571428571,0.876923076923077,0.6,2.29473684210526,0.184615384615385,1.48965517241379
"4727",2013-04-15,0.0571428571428571,2.16078431372549,0.257142857142857,0.0384615384615385,0.1,2.44210526315789,0.0307692307692308,1.64827586206897
"4728",2013-04-16,0.0222222222222222,1.5921568627451,0.0571428571428571,0.176923076923077,9.5,2.67368421052632,0.056,0.126666666666667
"4729",2013-04-17,0.666666666666667,0.549019607843137,0.285714285714286,0.0538461538461538,3.7,0.852631578947368,0.04,3.96129032258065
"4730",2013-04-18,0,0.392156862745098,0.0266666666666667,0.0230769230769231,0,3.11578947368421,0.04,6.73548387096774
"4731",2013-04-19,0,0.0784313725490196,0.32,0.0461538461538462,3.2,4.13684210526316,0.016,1.69375
"4732",2013-04-20,0.0444444444444444,0.0352941176470588,0.946666666666667,0.0230769230769231,0,1.2,0.032,1.26875
"4733",2013-04-21,0.266666666666667,0.0235294117647059,1.93333333333333,0.0230769230769231,0,0.0210526315789474,0.024,3.45625
"4734",2013-04-22,1.2,0.0784313725490196,0.733333333333333,0.0153846153846154,0,0,0.0153846153846154,9.2
"4735",2013-04-23,3.48888888888889,0.0588235294117647,0.666666666666667,0.215384615384615,0,0.0333333333333333,0.0153846153846154,1.24375
"4736",2013-04-24,0.955555555555555,0.192156862745098,0.36,0,0,0.0222222222222222,0.00769230769230769,7.50625
"4737",2013-04-25,0.644444444444445,0.0431372549019608,0.106666666666667,0.0153846153846154,0,0.0333333333333333,0.0384615384615385,7.075
"4738",2013-04-26,0.311111111111111,0.0235294117647059,0.08,0.048,0,0.144444444444444,0.0615384615384615,2.3
"4739",2013-04-27,0,0.0431372549019608,0.0933333333333333,0.016,0,0.0222222222222222,0.0148148148148148,3.0875
"4740",2013-04-28,0.0666666666666667,0.0274509803921569,0.0666666666666667,0.032,0,0.0444444444444444,0,2.225
"4741",2013-04-29,0.622222222222222,0.0431372549019608,0.133333333333333,0.024,0,0.0333333333333333,0.00769230769230769,0.475
"4742",2013-04-30,0.333333333333333,0.0549019607843137,0.04,0.016,0,0.0111111111111111,0.0153846153846154,0.30625
"4743",2013-05-01,0.0222222222222222,0.0555555555555556,0.0666666666666667,0.0307692307692308,0,0.03,0.1,0.36
"4744",2013-05-02,0.0444444444444444,0.0444444444444444,0.04,0.0307692307692308,0,0.136842105263158,0.00769230769230769,0.0466666666666667
"4745",2013-05-03,0.0444444444444444,0.062962962962963,0.0666666666666667,0.0461538461538461,0,0.02,0.00769230769230769,0.00666666666666667
"4746",2013-05-04,0.0444444444444444,0.0333333333333333,0.08,0.0538461538461538,0,0,0.738461538461539,1.51333333333333
"4747",2013-05-05,0.0666666666666667,0.0259259259259259,0.08,0.607692307692308,0,0.02,19.8846153846154,2.86666666666667
"4748",2013-05-06,0.0888888888888889,0.103703703703704,5.54666666666667,2.15384615384615,0,0.01,0.169230769230769,1.28
"4749",2013-05-07,0,0.0555555555555555,0.0133333333333333,0.0846153846153846,3.1,0.02,0.0461538461538461,1.27333333333333
"4750",2013-05-08,0.0444444444444444,0.0962962962962963,1.06666666666667,0.0307692307692308,0,0.02,0.0461538461538461,0.32
"4751",2013-05-09,0,0.0259259259259259,0.0533333333333333,0.0384615384615385,0,0.29,0.0461538461538462,2.34
"4752",2013-05-10,0.0222222222222222,0.030188679245283,0.05,0.0275862068965517,0,0.04,0.0214285714285714,1.55625
"4753",2013-05-11,0.511111111111111,0.0333333333333333,0.0625,0.0482758620689655,0,0,0.0214285714285714,0.2625
"4754",2013-05-12,0.0222222222222222,0.0296296296296296,0.1125,0.0689655172413793,0,0,0.707142857142857,1.28125
